# user,condition,Task category, times task selected, % selection, #times correct on this task, % correct,interested,complex,time,progress,rule,future-learn-0,future-learn-1
6.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.800000000000000000e+01,1.864951768488745942e-01,5.800000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01
6.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.060000000000000000e+02,3.408360128617363149e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00
6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,2.580645161290322509e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00
6.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,4.838709677419354704e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00
6.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,6.200000000000000000e+01,2.000000000000000111e-01,6.200000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00
6.600000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.530000000000000000e+02,4.935483870967741771e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01
6.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,1.612903225806451568e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
6.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,7.600000000000000000e+01,2.451612903225806328e-01,7.600000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+00
6.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,7.100000000000000000e+01,2.290322580645161310e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00
6.700000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.130000000000000000e+02,3.645161290322580516e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00
6.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+02,6.752411575562701218e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
6.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,1.125401929260450157e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00
6.800000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+01,1.286173633440514386e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
6.800000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,2.600000000000000000e+01,8.360128617363343784e-02,2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01
6.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.820000000000000000e+02,5.870967741935483319e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00
6.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,1.064516129032258007e-01,3.300000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00
6.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,4.700000000000000000e+01,1.516129032258064502e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00
6.900000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,4.800000000000000000e+01,1.548387096774193616e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00
7.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.823151125401928946e-02,1.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,4.823151125401928946e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
7.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,4.823151125401928946e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01
7.000000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,2.660000000000000000e+02,8.553054662379421247e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00
7.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.838709677419354704e-02,1.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01
7.100000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,4.838709677419354704e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01
7.100000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,4.838709677419354704e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01
7.100000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,2.650000000000000000e+02,8.548387096774193727e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01
7.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,1.903225806451612767e-01,5.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,1.419354838709677435e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.760000000000000000e+02,5.677419354838709742e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00
7.200000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,3.100000000000000000e+01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00
7.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.500000000000000000e+01,3.064516129032258118e-01,9.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.770000000000000000e+02,5.709677419354838301e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00
7.300000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,6.129032258064515820e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00
7.300000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.900000000000000000e+01,6.129032258064515820e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+01,1.870967741935483930e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,5.800000000000000000e+01,1.870967741935483930e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.670000000000000000e+02,5.387096774193548265e-01,1.670000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,2.700000000000000000e+01,8.709677419354838745e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00
7.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,2.161290322580645129e-01,6.700000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00
7.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.360000000000000000e+02,4.387096774193548487e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00
7.500000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,1.612903225806451568e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
7.500000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,5.700000000000000000e+01,1.838709677419354815e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00
7.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.823151125401928946e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01
7.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,4.823151125401928946e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
7.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,2.350000000000000000e+02,7.556270096463022501e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00
7.600000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,4.600000000000000000e+01,1.479099678456591571e-01,4.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01
7.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000000e+01,1.161290322580645212e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+01
